Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,avg_temp
Ghana,Yams,2000,128847,1187.0,26.83
Ghana,Cassava,2001,123436,1187.0,26.76
Ghana,Maize,2001,13150,1187.0,26.76
Ghana,Plantains,2001,78227,1187.0,26.76
Ghana,Rice,2001,20185,1187.0,26.76
Ghana,Sorghum,2001,8499,1187.0,26.76
Ghana,Sweet potatoes,2001,14066,1187.0,26.76
Ghana,Yams,2001,123414,1187.0,26.76
Ghana,Cassava,2002,122489,1187.0,26.92
Ghana,Maize,2002,14900,1187.0,26.92
Ghana,Plantains,2002,82297,1187.0,26.92
Ghana,Rice,2002,22799,1187.0,26.92
Ghana,Sorghum,2002,9375,1187.0,26.92
Ghana,Sweet potatoes,2002,14071,1187.0,26.92
Ghana,Yams,2002,129996,1187.0,26.92
Ghana,Cassava,2004,124228,1187.0,27.02
Ghana,Maize,2004,15794,1187.0,27.02
Ghana,Plantains,2004,84670,1187.0,27.02
Ghana,Rice,2004,20253,1187.0,27.02
Ghana,Sorghum,2004,9627,1187.0,27.02
Ghana,Sweet potatoes,2004,14259,1187.0,27.02
Ghana,Yams,2004,125220,1187.0,27.02
Ghana,Cassava,2005,127560,1187.0,27.06
Ghana,Maize,2005,15613,1187.0,27.06
Ghana,Plantains,2005,96276,1187.0,27.06
Ghana,Rice,2005,23917,1187.0,27.06
Ghana,Sorghum,2005,10000,1187.0,27.06
Ghana,Sweet potatoes,2005,13869,1187.0,27.06
Ghana,Yams,2005,108072,1187.0,27.06
Ghana,Cassava,2006,122000,1187.0,27.1
Ghana,Maize,2006,14994,1187.0,27.1
Ghana,Plantains,2006,96990,1187.0,27.1
Ghana,Rice,2006,20000,1187.0,27.1
Ghana,Sorghum,2006,9844,1187.0,27.1
Ghana,Sweet potatoes,2006,14765,1187.0,27.1
Ghana,Yams,2006,131938,1187.0,27.1
Ghana,Cassava,2007,127640,1187.0,27.16
Ghana,Maize,2007,15437,1187.0,27.16
Ghana,Plantains,2007,105924,1187.0,27.16
Ghana,Rice,2007,17015,1187.0,27.16
Ghana,Sorghum,2007,7427,1187.0,27.16
Ghana,Sweet potatoes,2007,15242,1187.0,27.16
Ghana,Yams,2007,135233,1187.0,27.16
Ghana,Cassava,2008,135145,1187.0,26.98
Ghana,Maize,2008,17371,1187.0,26.98
Ghana,Plantains,2008,107039,1187.0,26.98
Ghana,Rice,2008,22735,1187.0,26.98
Ghana,Sorghum,2008,11997,1187.0,26.98
Ghana,Sweet potatoes,2008,15759,1187.0,26.98
Ghana,Yams,2008,140831,1187.0,26.98
Ghana,Cassava,2009,138074,1187.0,27.14
Ghana,Maize,2009,16969,1187.0,27.14
Ghana,Plantains,2009,109659,1187.0,27.14
Ghana,Rice,2009,24109,1187.0,27.14
Ghana,Sorghum,2009,13119,1187.0,27.14
Ghana,Sweet potatoes,2009,16326,1187.0,27.14
Ghana,Yams,2009,152555,1187.0,27.14
Ghana,Cassava,2010,154330,1187.0,27.57
Ghana,Maize,2010,18874,1187.0,27.57
Ghana,Plantains,2010,107868,1187.0,27.57
Ghana,Rice,2010,27126,1187.0,27.57
Ghana,Sorghum,2010,12846,1187.0,27.57
Ghana,Sweet potatoes,2010,16904,1187.0,27.57
Ghana,Yams,2010,154841,1187.0,27.57
Ghana,Cassava,2011,160124,1187.0,27.11
Ghana,Maize,2011,16458,1187.0,27.11
Ghana,Plantains,2011,107574,1187.0,27.11
Ghana,Rice,2011,23495,1187.0,27.11
Ghana,Sorghum,2011,11790,1187.0,27.11
Ghana,Sweet potatoes,2011,17687,1187.0,27.11
Ghana,Yams,2011,155906,1187.0,27.11
Ghana,Cassava,2012,167489,1187.0,26.86
Ghana,Maize,2012,18712,1187.0,26.86
Ghana,Plantains,2012,105443,1187.0,26.86
Ghana,Rice,2012,25386,1187.0,26.86
Ghana,Sorghum,2012,12129,1187.0,26.86
Ghana,Sweet potatoes,2012,18243,1187.0,26.86
Ghana,Yams,2012,155717,1187.0,26.86
Ghana,Cassava,2013,182704,1187.0,27.24
Ghana,Maize,2013,17240,1187.0,27.24
Ghana,Plantains,2013,108397,1187.0,27.24
Ghana,Rice,2013,26378,1187.0,27.24
Ghana,Sorghum,2013,11369,1187.0,27.24
Ghana,Sweet potatoes,2013,18243,1187.0,27.24
Ghana,Yams,2013,167820,1187.0,27.24
Greece,Maize,2000,96708,652.0,18.2
Greece,Potatoes,2000,207228,652.0,18.2
Greece,Rice,2000,70098,652.0,18.2
Greece,Sorghum,2000,21021,652.0,18.2
Greece,Soybeans,2000,17429,652.0,18.2
Greece,Sweet potatoes,2000,153007,652.0,18.2
Greece,Wheat,2000,26666,652.0,18.2
Greece,Maize,2001,103463,652.0,18.67
Greece,Potatoes,2001,204626,652.0,18.67
Greece,Rice,2001,71151,652.0,18.67
Greece,Sorghum,2001,35212,652.0,18.67
Greece,Soybeans,2001,16404,652.0,18.67
Greece,Sweet potatoes,2001,176963,652.0,18.67
Greece,Wheat,2001,25096,652.0,18.67
Greece,Maize,2002,99544,652.0,18.33
Greece,Potatoes,2002,193885,652.0,18.33
Greece,Rice,2002,73683,652.0,18.33
Greece,Sorghum,2002,31008,652.0,18.33
Greece,Soybeans,2002,19730,652.0,18.33
Greece,Sweet potatoes,2002,186335,652.0,18.33
Greece,Wheat,2002,23432,652.0,18.33
Greece,Maize,2004,101088,652.0,18.07
Greece,Potatoes,2004,202638,652.0,18.07
Greece,Rice,2004,71038,652.0,18.07
Greece,Sorghum,2004,16230,652.0,18.07
Greece,Soybeans,2004,1265,652.0,18.07
Greece,Sweet potatoes,2004,205463,652.0,18.07
Greece,Wheat,2004,24757,652.0,18.07
Greece,Maize,2005,103033,652.0,17.91
Greece,Potatoes,2005,200680,652.0,17.91
Greece,Rice,2005,74059,652.0,17.91
Greece,Sorghum,2005,13554,652.0,17.91
Greece,Soybeans,2005,3716,652.0,17.91
Greece,Sweet potatoes,2005,186025,652.0,17.91
Greece,Wheat,2005,24058,652.0,17.91
Greece,Maize,2006,101383,652.0,17.78
Greece,Potatoes,2006,198412,652.0,17.78
Greece,Rice,2006,77137,652.0,17.78
Greece,Sorghum,2006,16446,652.0,17.78
Greece,Soybeans,2006,21491,652.0,17.78
Greece,Sweet potatoes,2006,186165,652.0,17.78
Greece,Wheat,2006,22859,652.0,17.78
Greece,Maize,2007,100223,652.0,18.67
Greece,Potatoes,2007,206388,652.0,18.67
Greece,Rice,2007,76337,652.0,18.67
Greece,Sorghum,2007,11533,652.0,18.67
Greece,Soybeans,2007,21121,652.0,18.67
Greece,Sweet potatoes,2007,214260,652.0,18.67
Greece,Wheat,2007,22353,652.0,18.67
Greece,Maize,2008,104810,652.0,18.61
Greece,Potatoes,2008,201148,652.0,18.61
Greece,Rice,2008,73731,652.0,18.61
Greece,Sorghum,2008,10635,652.0,18.61
Greece,Soybeans,2008,3684,652.0,18.61
Greece,Sweet potatoes,2008,211841,652.0,18.61
Greece,Wheat,2008,27769,652.0,18.61
Greece,Maize,2009,104326,652.0,18.52
Greece,Potatoes,2009,207007,652.0,18.52
Greece,Rice,2009,76682,652.0,18.52
Greece,Sorghum,2009,21040,652.0,18.52
Greece,Soybeans,2009,19920,652.0,18.52
Greece,Sweet potatoes,2009,204975,652.0,18.52
Greece,Wheat,2009,27436,652.0,18.52
Greece,Maize,2010,103818,652.0,19.3
Greece,Potatoes,2010,206835,652.0,19.3
Greece,Rice,2010,69283,652.0,19.3
Greece,Sorghum,2010,16082,652.0,19.3
Greece,Soybeans,2010,27089,652.0,19.3
Greece,Sweet potatoes,2010,215419,652.0,19.3
Greece,Wheat,2010,26044,652.0,19.3
Greece,Maize,2011,107069,652.0,17.67
Greece,Potatoes,2011,202160,652.0,17.67
Greece,Rice,2011,81086,652.0,17.67
Greece,Sorghum,2011,7930,652.0,17.67
Greece,Soybeans,2011,25449,652.0,17.67
Greece,Sweet potatoes,2011,197379,652.0,17.67
Greece,Wheat,2011,27004,652.0,17.67
Greece,Maize,2012,104559,652.0,18.82
Greece,Potatoes,2012,199165,652.0,18.82
Greece,Rice,2012,74926,652.0,18.82
Greece,Sorghum,2012,14311,652.0,18.82
Greece,Soybeans,2012,25983,652.0,18.82
Greece,Sweet potatoes,2012,199034,652.0,18.82
Greece,Wheat,2012,26650,652.0,18.82
Greece,Maize,2013,106689,652.0,19.36
Greece,Potatoes,2013,206787,652.0,19.36
Greece,Rice,2013,83964,652.0,19.36
Greece,Sorghum,2013,26357,652.0,19.36
Greece,Soybeans,2013,27376,652.0,19.36
Greece,Sweet potatoes,2013,221642,652.0,19.36
Greece,Wheat,2013,27777,652.0,19.36
Guatemala,Cassava,2000,22705,1996.0,19.47
Guatemala,Maize,2000,17811,1996.0,19.47
Guatemala,Potatoes,2000,224631,1996.0,19.47
Guatemala,Rice,2000,30764,1996.0,19.47
Guatemala,Sorghum,2000,12057,1996.0,19.47
Guatemala,Soybeans,2000,30548,1996.0,19.47
Guatemala,Sweet potatoes,2000,62500,1996.0,19.47
Guatemala,Wheat,2000,20934,1996.0,19.47
Guatemala,Cassava,2001,14288,1996.0,19.62
Guatemala,Maize,2001,20681,1996.0,19.62
Guatemala,Plantains,2001,223715,1996.0,19.62
Guatemala,Rice,2001,19229,1996.0,19.62
Guatemala,Sorghum,2001,13629,1996.0,19.62
Guatemala,Soybeans,2001,29091,1996.0,19.62
Guatemala,Sweet potatoes,2001,60000,1996.0,19.62
Guatemala,Wheat,2001,29638,1996.0,19.62
Guatemala,Cassava,2002,13713,1996.0,19.93
Guatemala,Maize,2002,20659,1996.0,19.93
Guatemala,Rice,2002,11989,1996.0,19.93
Guatemala,Sorghum,2002,14004,1996.0,19.93
Guatemala,Soybeans,2002,26923,1996.0,19.93
Guatemala,Sweet potatoes,2002,60000,1996.0,19.93
Guatemala,Wheat,2002,19146,1996.0,19.93
Guatemala,Cassava,2004,14833,1996.0,19.85
Guatemala,Maize,2004,21307,1996.0,19.85
Guatemala,Rice,2004,26236,1996.0,19.85
Guatemala,Sorghum,2004,16502,1996.0,19.85
Guatemala,Soybeans,2004,26923,1996.0,19.85
Guatemala,Sweet potatoes,2004,66667,1996.0,19.85
Guatemala,Wheat,2004,20184,1996.0,19.85
Guatemala,Cassava,2005,14333,1996.0,19.99
Guatemala,Maize,2005,23360,1996.0,19.99
Guatemala,Plantains,2005,194704,1996.0,19.99
Guatemala,Rice,2005,27463,1996.0,19.99
Guatemala,Sorghum,2005,16225,1996.0,19.99
Guatemala,Soybeans,2005,26923,1996.0,19.99
Guatemala,Sweet potatoes,2005,64706,1996.0,19.99
Guatemala,Wheat,2005,21288,1996.0,19.99
Guatemala,Cassava,2006,13834,1996.0,19.88
Guatemala,Maize,2006,25807,1996.0,19.88
Guatemala,Plantains,2006,163086,1996.0,19.88
Guatemala,Rice,2006,24662,1996.0,19.88
Guatemala,Sorghum,2006,13536,1996.0,19.88
Guatemala,Soybeans,2006,26923,1996.0,19.88
Guatemala,Sweet potatoes,2006,62500,1996.0,19.88
Guatemala,Wheat,2006,22712,1996.0,19.88
Guatemala,Cassava,2007,13334,1996.0,19.9
Guatemala,Maize,2007,23219,1996.0,19.9
Guatemala,Plantains,2007,167445,1996.0,19.9
Guatemala,Rice,2007,28203,1996.0,19.9
Guatemala,Sorghum,2007,17498,1996.0,19.9
Guatemala,Soybeans,2007,26923,1996.0,19.9
Guatemala,Sweet potatoes,2007,60000,1996.0,19.9
Guatemala,Wheat,2007,22229,1996.0,19.9
Guatemala,Cassava,2008,12834,1996.0,19.51
Guatemala,Maize,2008,20115,1996.0,19.51
Guatemala,Plantains,2008,175233,1996.0,19.51
Guatemala,Rice,2008,30625,1996.0,19.51
Guatemala,Sorghum,2008,16657,1996.0,19.51
Guatemala,Soybeans,2008,26923,1996.0,19.51
Guatemala,Sweet potatoes,2008,66667,1996.0,19.51
Guatemala,Wheat,2008,24013,1996.0,19.51
Guatemala,Cassava,2009,12531,1996.0,19.99
Guatemala,Maize,2009,19798,1996.0,19.99
Guatemala,Plantains,2009,194704,1996.0,19.99
Guatemala,Rice,2009,28922,1996.0,19.99
Guatemala,Sorghum,2009,17523,1996.0,19.99
Guatemala,Soybeans,2009,25714,1996.0,19.99
Guatemala,Sweet potatoes,2009,65000,1996.0,19.99
Guatemala,Wheat,2009,22131,1996.0,19.99
Guatemala,Cassava,2010,12511,1996.0,19.85
Guatemala,Maize,2010,19944,1996.0,19.85
Guatemala,Plantains,2010,162205,1996.0,19.85
Guatemala,Rice,2010,28258,1996.0,19.85
Guatemala,Sorghum,2010,17398,1996.0,19.85
Guatemala,Soybeans,2010,31313,1996.0,19.85
Guatemala,Sweet potatoes,2010,58333,1996.0,19.85
Guatemala,Wheat,2010,20574,1996.0,19.85
Guatemala,Cassava,2011,12491,1996.0,19.85
Guatemala,Maize,2011,19976,1996.0,19.85
Guatemala,Plantains,2011,164167,1996.0,19.85
Guatemala,Rice,2011,28621,1996.0,19.85
Guatemala,Sorghum,2011,17482,1996.0,19.85
Guatemala,Soybeans,2011,26429,1996.0,19.85
Guatemala,Sweet potatoes,2011,64286,1996.0,19.85
Guatemala,Wheat,2011,20509,1996.0,19.85
Guatemala,Cassava,2012,12470,1996.0,19.88
Guatemala,Maize,2012,20348,1996.0,19.88
Guatemala,Plantains,2012,171753,1996.0,19.88
Guatemala,Rice,2012,28928,1996.0,19.88
Guatemala,Sorghum,2012,17558,1996.0,19.88
Guatemala,Soybeans,2012,26429,1996.0,19.88
Guatemala,Sweet potatoes,2012,65000,1996.0,19.88
Guatemala,Wheat,2012,21677,1996.0,19.88
Guatemala,Cassava,2013,12450,1996.0,20.37
Guatemala,Maize,2013,20827,1996.0,20.37
Guatemala,Plantains,2013,179551,1996.0,20.37
Guatemala,Rice,2013,29387,1996.0,20.37
Guatemala,Sorghum,2013,17290,1996.0,20.37
Guatemala,Soybeans,2013,25333,1996.0,20.37
Guatemala,Sweet potatoes,2013,63636,1996.0,20.37
Guatemala,Wheat,2013,20240,1996.0,20.37
Guinea,Cassava,2000,68299,1651.0,27.12
Guinea,Maize,2000,14230,1651.0,27.12
Guinea,Plantains,2000,52527,1651.0,27.12
Guinea,Rice,2000,17139,1651.0,27.12
Guinea,Sorghum,2000,10565,1651.0,27.12
Guinea,Sweet potatoes,2000,37031,1651.0,27.12
Guinea,Yams,2000,113197,1651.0,27.12
Guinea,Cassava,2001,69892,1651.0,27.36
Guinea,Maize,2001,14430,1651.0,27.36
Guinea,Plantains,2001,52250,1651.0,27.36
Guinea,Rice,2001,17194,1651.0,27.36
Guinea,Sorghum,2001,10111,1651.0,27.36
Guinea,Sweet potatoes,2001,36981,1651.0,27.36
Guinea,Yams,2001,113485,1651.0,27.36
Guinea,Cassava,2002,71520,1651.0,27.53
Guinea,Maize,2002,14664,1651.0,27.53
Guinea,Plantains,2002,52231,1651.0,27.53
Guinea,Rice,2002,17289,1651.0,27.53
Guinea,Sorghum,2002,10174,1651.0,27.53
Guinea,Sweet potatoes,2002,37202,1651.0,27.53
Guinea,Yams,2002,120289,1651.0,27.53
Guinea,Cassava,2004,74892,1651.0,27.56
Guinea,Maize,2004,15143,1651.0,27.56
Guinea,Plantains,2004,52165,1651.0,27.56
Guinea,Potatoes,2004,61356,1651.0,27.56
Guinea,Rice,2004,17479,1651.0,27.56
Guinea,Sorghum,2004,10334,1651.0,27.56
Guinea,Sweet potatoes,2004,36282,1651.0,27.56
Guinea,Yams,2004,114162,1651.0,27.56
Guinea,Cassava,2005,76636,1651.0,27.66
Guinea,Maize,2005,15388,1651.0,27.66
Guinea,Plantains,2005,52141,1651.0,27.66
Guinea,Potatoes,2005,63603,1651.0,27.66
Guinea,Rice,2005,17575,1651.0,27.66
Guinea,Sorghum,2005,10323,1651.0,27.66
Guinea,Sweet potatoes,2005,36590,1651.0,27.66
Guinea,Yams,2005,113843,1651.0,27.66
Guinea,Cassava,2006,78422,1651.0,27.2
Guinea,Maize,2006,15637,1651.0,27.2
Guinea,Plantains,2006,52096,1651.0,27.2
Guinea,Potatoes,2006,61011,1651.0,27.2
Guinea,Rice,2006,17672,1651.0,27.2
Guinea,Sorghum,2006,10417,1651.0,27.2
Guinea,Sweet potatoes,2006,37130,1651.0,27.2
Guinea,Yams,2006,118441,1651.0,27.2
Guinea,Cassava,2007,80249,1651.0,27.28
Guinea,Maize,2007,15891,1651.0,27.28
Guinea,Plantains,2007,51905,1651.0,27.28
Guinea,Potatoes,2007,59380,1651.0,27.28
Guinea,Rice,2007,17769,1651.0,27.28
Guinea,Sorghum,2007,10356,1651.0,27.28
Guinea,Sweet potatoes,2007,36982,1651.0,27.28
Guinea,Yams,2007,111330,1651.0,27.28
Guinea,Cassava,2008,75231,1651.0,27.61
Guinea,Maize,2008,10793,1651.0,27.61
Guinea,Plantains,2008,52140,1651.0,27.61
Guinea,Potatoes,2008,65720,1651.0,27.61
Guinea,Rice,2008,19308,1651.0,27.61
Guinea,Sorghum,2008,10029,1651.0,27.61
Guinea,Sweet potatoes,2008,36535,1651.0,27.61
Guinea,Yams,2008,91167,1651.0,27.61
Guinea,Cassava,2009,84899,1651.0,27.37
Guinea,Maize,2009,16318,1651.0,27.37
Guinea,Plantains,2009,52202,1651.0,27.37
Guinea,Potatoes,2009,89880,1651.0,27.37
Guinea,Rice,2009,16705,1651.0,27.37
Guinea,Sorghum,2009,9602,1651.0,27.37
Guinea,Sweet potatoes,2009,32878,1651.0,27.37
Guinea,Yams,2009,133141,1651.0,27.37
Guinea,Cassava,2010,84900,1651.0,27.8
Guinea,Maize,2010,16313,1651.0,27.8
Guinea,Plantains,2010,52256,1651.0,27.8
Guinea,Potatoes,2010,59840,1651.0,27.8
Guinea,Rice,2010,11008,1651.0,27.8
Guinea,Sorghum,2010,9799,1651.0,27.8
Guinea,Sweet potatoes,2010,31033,1651.0,27.8
Guinea,Yams,2010,109240,1651.0,27.8
Guinea,Cassava,2011,84900,1651.0,27.51
Guinea,Maize,2011,16584,1651.0,27.51
Guinea,Plantains,2011,52614,1651.0,27.51
Guinea,Potatoes,2011,56960,1651.0,27.51
Guinea,Rice,2011,11567,1651.0,27.51
Guinea,Sorghum,2011,9730,1651.0,27.51
Guinea,Sweet potatoes,2011,34726,1651.0,27.51
Guinea,Yams,2011,111221,1651.0,27.51
Guinea,Cassava,2012,69200,1651.0,27.28
Guinea,Maize,2012,12200,1651.0,27.28
Guinea,Plantains,2012,52222,1651.0,27.28
Guinea,Potatoes,2012,68229,1651.0,27.28
Guinea,Rice,2012,12000,1651.0,27.28
Guinea,Sorghum,2012,9661,1651.0,27.28
Guinea,Sweet potatoes,2012,34799,1651.0,27.28
Guinea,Yams,2012,111594,1651.0,27.28
Guinea,Cassava,2013,69000,1651.0,27.29
Guinea,Maize,2013,12500,1651.0,27.29
Guinea,Plantains,2013,52200,1651.0,27.29
Guinea,Potatoes,2013,75236,1651.0,27.29
Guinea,Rice,2013,12500,1651.0,27.29
Guinea,Sorghum,2013,9592,1651.0,27.29
Guinea,Sweet potatoes,2013,34607,1651.0,27.29
Guinea,Yams,2013,113722,1651.0,27.29
Guyana,Cassava,2000,112135,2387.0,27.05
Guyana,Maize,2000,12352,2387.0,27.05
Guyana,Plantains,2000,46584,2387.0,27.05
Guyana,Rice,2000,38677,2387.0,27.05
Guyana,Sweet potatoes,2000,20224,2387.0,27.05
Guyana,Yams,2000,95100,2387.0,27.05
Guyana,Cassava,2001,111273,2387.0,27.27
Guyana,Maize,2001,12644,2387.0,27.27
Guyana,Plantains,2001,37611,2387.0,27.27
Guyana,Rice,2001,39823,2387.0,27.27
Guyana,Sweet potatoes,2001,16346,2387.0,27.27
Guyana,Yams,2001,95512,2387.0,27.27
Guyana,Cassava,2002,108378,2387.0,27.17
Guyana,Maize,2002,14207,2387.0,27.17
Guyana,Plantains,2002,36988,2387.0,27.17
Guyana,Rice,2002,41194,2387.0,27.17
Guyana,Sweet potatoes,2002,16667,2387.0,27.17
Guyana,Yams,2002,96154,2387.0,27.17
Guyana,Cassava,2004,109834,2387.0,27.45
Guyana,Maize,2004,12500,2387.0,27.45
Guyana,Plantains,2004,37776,2387.0,27.45
Guyana,Rice,2004,43294,2387.0,27.45
Guyana,Sweet potatoes,2004,60125,2387.0,27.45
Guyana,Yams,2004,94444,2387.0,27.45
Guyana,Cassava,2005,108378,2387.0,27.71
Guyana,Maize,2005,12500,2387.0,27.71
Guyana,Plantains,2005,29892,2387.0,27.71
Guyana,Rice,2005,39397,2387.0,27.71
Guyana,Sweet potatoes,2005,92975,2387.0,27.71
Guyana,Yams,2005,93750,2387.0,27.71
Guyana,Cassava,2006,110214,2387.0,27.49
Guyana,Maize,2006,10000,2387.0,27.49
Guyana,Plantains,2006,35055,2387.0,27.49
Guyana,Rice,2006,46265,2387.0,27.49
Guyana,Sweet potatoes,2006,137770,2387.0,27.49
Guyana,Yams,2006,92857,2387.0,27.49
Guyana,Cassava,2007,109103,2387.0,27.3
Guyana,Maize,2007,17174,2387.0,27.3
Guyana,Plantains,2007,34707,2387.0,27.3
Guyana,Rice,2007,43310,2387.0,27.3
Guyana,Sweet potatoes,2007,177561,2387.0,27.3
Guyana,Yams,2007,96154,2387.0,27.3
Guyana,Cassava,2008,103175,2387.0,27.31
Guyana,Maize,2008,13333,2387.0,27.31
Guyana,Plantains,2008,21350,2387.0,27.31
Guyana,Rice,2008,42324,2387.0,27.31
Guyana,Sweet potatoes,2008,214445,2387.0,27.31
Guyana,Yams,2008,123377,2387.0,27.31
Guyana,Cassava,2009,109231,2387.0,27.67
Guyana,Maize,2009,13476,2387.0,27.67
Guyana,Plantains,2009,33056,2387.0,27.67
Guyana,Rice,2009,44353,2387.0,27.67
Guyana,Yams,2009,122139,2387.0,27.67
Guyana,Cassava,2010,106800,2387.0,27.87
Guyana,Maize,2010,13773,2387.0,27.87
Guyana,Plantains,2010,46653,2387.0,27.87
Guyana,Rice,2010,42328,2387.0,27.87
Guyana,Yams,2010,123760,2387.0,27.87
Guyana,Cassava,2011,95857,2387.0,27.43
Guyana,Maize,2011,13868,2387.0,27.43
Guyana,Plantains,2011,26306,2387.0,27.43
Guyana,Rice,2011,44102,2387.0,27.43
Guyana,Yams,2011,57333,2387.0,27.43
Guyana,Cassava,2012,110944,2387.0,27.42
Guyana,Maize,2012,13854,2387.0,27.42
Guyana,Plantains,2012,32736,2387.0,27.42
Guyana,Rice,2012,45280,2387.0,27.42
Guyana,Yams,2012,58600,2387.0,27.42
Guyana,Cassava,2013,109286,2387.0,27.3
Guyana,Maize,2013,13841,2387.0,27.3
Guyana,Plantains,2013,33143,2387.0,27.3
Guyana,Rice,2013,49996,2387.0,27.3
Guyana,Yams,2013,55067,2387.0,27.3
Haiti,Cassava,2000,43300,1440.0,26.76
Haiti,Maize,2000,7500,1440.0,26.76
Haiti,Plantains,2000,66953,1440.0,26.76
Haiti,Potatoes,2000,120000,1440.0,26.76
Haiti,Rice,2000,25000,1440.0,26.76
Haiti,Sorghum,2000,7000,1440.0,26.76
Haiti,Sweet potatoes,2000,30000,1440.0,26.76
Haiti,Yams,2000,54201,1440.0,26.76
Haiti,Cassava,2001,44613,1440.0,27.21
Haiti,Maize,2001,6923,1440.0,27.21
Haiti,Plantains,2001,66667,1440.0,27.21
Haiti,Potatoes,2001,129412,1440.0,27.21
Haiti,Rice,2001,20117,1440.0,27.21
Haiti,Sorghum,2001,6250,1440.0,27.21
Haiti,Sweet potatoes,2001,30261,1440.0,27.21
Haiti,Yams,2001,56286,1440.0,27.21
Haiti,Cassava,2002,44000,1440.0,27.42
Haiti,Maize,2002,7475,1440.0,27.42
Haiti,Plantains,2002,67059,1440.0,27.42
Haiti,Potatoes,2002,127500,1440.0,27.42
Haiti,Rice,2002,20000,1440.0,27.42
Haiti,Sorghum,2002,7791,1440.0,27.42
Haiti,Sweet potatoes,2002,30172,1440.0,27.42
Haiti,Yams,2002,56677,1440.0,27.42
Haiti,Cassava,2004,44737,1440.0,27.37
Haiti,Maize,2004,7615,1440.0,27.37
Haiti,Plantains,2004,63636,1440.0,27.37
Haiti,Potatoes,2004,127778,1440.0,27.37
Haiti,Rice,2004,20508,1440.0,27.37
Haiti,Sorghum,2004,8261,1440.0,27.37
Haiti,Sweet potatoes,2004,33138,1440.0,27.37
Haiti,Yams,2004,54972,1440.0,27.37
Haiti,Cassava,2005,43956,1440.0,27.35
Haiti,Maize,2005,7802,1440.0,27.35
Haiti,Plantains,2005,66201,1440.0,27.35
Haiti,Potatoes,2005,130000,1440.0,27.35
Haiti,Rice,2005,20270,1440.0,27.35
Haiti,Sorghum,2005,8696,1440.0,27.35
Haiti,Sweet potatoes,2005,30030,1440.0,27.35
Haiti,Yams,2005,55000,1440.0,27.35
Haiti,Cassava,2006,44050,1440.0,27.41
Haiti,Maize,2006,7795,1440.0,27.41
Haiti,Plantains,2006,64634,1440.0,27.41
Haiti,Potatoes,2006,130461,1440.0,27.41
Haiti,Rice,2006,20755,1440.0,27.41
Haiti,Sorghum,2006,8696,1440.0,27.41
Haiti,Sweet potatoes,2006,34771,1440.0,27.41
Haiti,Yams,2006,59803,1440.0,27.41
Haiti,Cassava,2007,44118,1440.0,27.47
Haiti,Maize,2007,7803,1440.0,27.47
Haiti,Plantains,2007,64865,1440.0,27.47
Haiti,Potatoes,2007,131818,1440.0,27.47
Haiti,Rice,2007,22491,1440.0,27.47
Haiti,Sorghum,2007,8696,1440.0,27.47
Haiti,Sweet potatoes,2007,30014,1440.0,27.47
Haiti,Yams,2007,54762,1440.0,27.47
Haiti,Cassava,2008,43939,1440.0,27.08
Haiti,Maize,2008,7807,1440.0,27.08
Haiti,Plantains,2008,64516,1440.0,27.08
Haiti,Potatoes,2008,130435,1440.0,27.08
Haiti,Rice,2008,20755,1440.0,27.08
Haiti,Sorghum,2008,8696,1440.0,27.08
Haiti,Sweet potatoes,2008,30026,1440.0,27.08
Haiti,Yams,2008,54651,1440.0,27.08
Haiti,Cassava,2009,44173,1440.0,27.35
Haiti,Maize,2009,8013,1440.0,27.35
Haiti,Plantains,2009,95921,1440.0,27.35
Haiti,Potatoes,2009,125000,1440.0,27.35
Haiti,Rice,2009,22313,1440.0,27.35
Haiti,Sorghum,2009,10125,1440.0,27.35
Haiti,Sweet potatoes,2009,39258,1440.0,27.35
Haiti,Yams,2009,64220,1440.0,27.35
Haiti,Cassava,2010,44629,1440.0,27.19
Haiti,Maize,2010,8045,1440.0,27.19
Haiti,Plantains,2010,66250,1440.0,27.19
Haiti,Potatoes,2010,121373,1440.0,27.19
Haiti,Rice,2010,23321,1440.0,27.19
Haiti,Sorghum,2010,9161,1440.0,27.19
Haiti,Sweet potatoes,2010,45841,1440.0,27.19
Haiti,Yams,2010,69948,1440.0,27.19
Haiti,Cassava,2011,44502,1440.0,27.1
Haiti,Maize,2011,8103,1440.0,27.1
Haiti,Plantains,2011,66250,1440.0,27.1
Haiti,Potatoes,2011,126448,1440.0,27.1
Haiti,Rice,2011,24043,1440.0,27.1
Haiti,Sorghum,2011,9035,1440.0,27.1
Haiti,Sweet potatoes,2011,51166,1440.0,27.1
Haiti,Yams,2011,74540,1440.0,27.1
Haiti,Cassava,2012,44590,1440.0,27.2
Haiti,Maize,2012,8168,1440.0,27.2
Haiti,Plantains,2012,66750,1440.0,27.2
Haiti,Potatoes,2012,127191,1440.0,27.2
Haiti,Rice,2012,24722,1440.0,27.2
Haiti,Sorghum,2012,8939,1440.0,27.2
Haiti,Sweet potatoes,2012,56801,1440.0,27.2
Haiti,Yams,2012,79363,1440.0,27.2
Haiti,Cassava,2013,44678,1440.0,27.2
Haiti,Maize,2013,8545,1440.0,27.2
Haiti,Plantains,2013,51436,1440.0,27.2
Haiti,Potatoes,2013,127142,1440.0,27.2
Haiti,Rice,2013,28789,1440.0,27.2
